Title,sku,size,product_url,price,express price
550 Vintage Indigo Beige,BB550PLA,46.5,https://en.wethenew.com/products/new-balance-550-vintage-indigo-beige,275.0,_
Dunk High Panda (2021),DD1869-103,35.5,https://en.wethenew.com/products/nike-dunk-high-panda-2021,_,220.0
Dunk High Panda (2021),DD1869-103,36.0,https://en.wethenew.com/products/nike-dunk-high-panda-2021,_,165.0
Dunk High Panda (2021),DD1869-103,36.5,https://en.wethenew.com/products/nike-dunk-high-panda-2021,_,175.0
Dunk High Panda (2021),DD1869-103,37.5,https://en.wethenew.com/products/nike-dunk-high-panda-2021,_,165.0
Dunk High Panda (2021),DD1869-103,38.0,https://en.wethenew.com/products/nike-dunk-high-panda-2021,_,165.0
Dunk High Panda (2021),DD1869-103,38.5,https://en.wethenew.com/products/nike-dunk-high-panda-2021,_,165.0
Dunk High Panda (2021),DD1869-103,39.0,https://en.wethenew.com/products/nike-dunk-high-panda-2021,_,180.0
Dunk High Panda (2021),DD1869-103,40.0,https://en.wethenew.com/products/nike-dunk-high-panda-2021,_,175.0
Dunk High Panda (2021),DD1869-103,40.5,https://en.wethenew.com/products/nike-dunk-high-panda-2021,_,175.0
Dunk High Panda (2021),DD1869-103,41.0,https://en.wethenew.com/products/nike-dunk-high-panda-2021,170.0,175.0
Dunk High Panda (2021),DD1869-103,42.0,https://en.wethenew.com/products/nike-dunk-high-panda-2021,_,175.0
Dunk High Panda (2021),DD1869-103,42.5,https://en.wethenew.com/products/nike-dunk-high-panda-2021,_,175.0
Dunk High Panda (2021),DD1869-103,43.0,https://en.wethenew.com/products/nike-dunk-high-panda-2021,_,190.0
Dunk High Panda (2021),DD1869-103,44.0,https://en.wethenew.com/products/nike-dunk-high-panda-2021,_,175.0
Dunk High Panda (2021),DD1869-103,44.5,https://en.wethenew.com/products/nike-dunk-high-panda-2021,_,180.0
Dunk High Panda (2021),DD1869-103,45.0,https://en.wethenew.com/products/nike-dunk-high-panda-2021,_,180.0
Dunk High Panda (2021),DD1869-103,45.5,https://en.wethenew.com/products/nike-dunk-high-panda-2021,_,175.0
Dunk High Panda (2021),DD1869-103,46.0,https://en.wethenew.com/products/nike-dunk-high-panda-2021,_,190.0
Dunk High Panda (2021),DD1869-103,47.0,https://en.wethenew.com/products/nike-dunk-high-panda-2021,180.0,190.0
Dunk High Panda (2021),DD1869-103,47.5,https://en.wethenew.com/products/nike-dunk-high-panda-2021,200.0,245.0
Air Jordan 4 Midnight Navy,408452-140,35.5,https://en.wethenew.com/products/air-jordan-4-midnight-navy,_,260.0
Air Jordan 4 Midnight Navy,408452-140,36.0,https://en.wethenew.com/products/air-jordan-4-midnight-navy,295.0,320.0
Air Jordan 4 Midnight Navy,408452-140,36.5,https://en.wethenew.com/products/air-jordan-4-midnight-navy,_,345.0
Air Jordan 4 Midnight Navy,408452-140,37.5,https://en.wethenew.com/products/air-jordan-4-midnight-navy,370.0,380.0
Air Jordan 4 Midnight Navy,408452-140,38.0,https://en.wethenew.com/products/air-jordan-4-midnight-navy,380.0,405.0
Air Jordan 4 Midnight Navy,408452-140,38.5,https://en.wethenew.com/products/air-jordan-4-midnight-navy,380.0,395.0
Air Jordan 4 Midnight Navy,408452-140,39.0,https://en.wethenew.com/products/air-jordan-4-midnight-navy,390.0,425.0
Air Jordan 4 Midnight Navy,408452-140,40.0,https://en.wethenew.com/products/air-jordan-4-midnight-navy,_,405.0
Air Jordan 4 Midnight Navy,408452-140,40.5,https://en.wethenew.com/products/air-jordan-4-midnight-navy,425.0,445.0
Air Jordan 4 Midnight Navy,408452-140,41.0,https://en.wethenew.com/products/air-jordan-4-midnight-navy,420.0,425.0
Air Jordan 4 Midnight Navy,408452-140,42.0,https://en.wethenew.com/products/air-jordan-4-midnight-navy,415.0,425.0
Air Jordan 4 Midnight Navy,408452-140,42.5,https://en.wethenew.com/products/air-jordan-4-midnight-navy,_,405.0
Air Jordan 4 Midnight Navy,408452-140,43.0,https://en.wethenew.com/products/air-jordan-4-midnight-navy,410.0,430.0
Air Jordan 4 Midnight Navy,408452-140,44.0,https://en.wethenew.com/products/air-jordan-4-midnight-navy,410.0,425.0
Air Jordan 4 Midnight Navy,408452-140,44.5,https://en.wethenew.com/products/air-jordan-4-midnight-navy,_,420.0
Air Jordan 4 Midnight Navy,408452-140,45.0,https://en.wethenew.com/products/air-jordan-4-midnight-navy,415.0,420.0
Air Jordan 4 Midnight Navy,408452-140,45.5,https://en.wethenew.com/products/air-jordan-4-midnight-navy,430.0,500.0
Air Jordan 4 Midnight Navy,408452-140,46.0,https://en.wethenew.com/products/air-jordan-4-midnight-navy,425.0,445.0
Air Jordan 4 Midnight Navy,408452-140,47.0,https://en.wethenew.com/products/air-jordan-4-midnight-navy,400.0,485.0
